speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound,res_rf
Petra Wimmer,"Während seiner 20-jährigen Betriebszugehörigkeit hat er jeden Cent gespart, damit er seine behinderten Zwillinge bestmöglich absichern kann.",2.0392352941176477,0.3134803956916328,-0.0968201757349051,0.3355532614754222,0.1025975954168668,-0.0455764705882352,0.15,0.346332311630249,0.254,0.625,0.121,0.4588,0
Petra Wimmer,"Sollte die Notstandshilfe abgeschafft werden, müsste er dieses gesamte gesparte Geld aufbrauchen, bevor er Anspruch auf Sozialhilfe hat.",2.142,0.2904109028780391,-0.1859121838445193,0.3662934731276926,0.0401876665021892,-0.0002666666666666,0.0,0.7852665185928345,0.092,0.821,0.087,0.0258,0
Petra Wimmer,Für Menschen wie Klaus wäre die Abschaffung der Notstandshilfe eine persönliche Katastrophe.,2.64525,0.3043686719796425,-0.1853893337897582,0.2584535960585759,-0.1083830696605084,0.0,0.0,0.9354015588760376,0.0,0.625,0.375,-0.7184,1
Petra Wimmer,"Gerade in diesen unsicheren Zeiten braucht es ein klares Bekenntnis zu unserem sozialen Sicherheitsnetz, zu unserem Sicherungsnetz, und dazu gehört auch die Notstandshilfe.",1.349695652173913,0.3747675568461941,0.0310805742977006,0.3215858718881504,0.0001032541638405,-0.0270782608695652,0.0,0.8495089411735535,0.09,0.824,0.086,0.0258,0
Petra Wimmer,Sehr geehrte Damen und Herren!,0.6436,0.2313458732183547,0.0337852302020808,0.2993685709533927,0.1489228462492661,0.0,0.0,0.8779545426368713,0.0,1.0,0.0,0.0,0
Petra Wimmer,Familien und im besonderen Ausmaß Frauen sind in der Coronakrise stark belastet.,1.4330833333333333,0.4009260916924952,0.2076989488638837,0.2036914569228698,0.063144279090666,0.0003333333333333,-1.0,0.8783517479896545,0.327,0.536,0.137,0.4939,0
Petra Wimmer,"Die Mehrfachbelastungen, das haben wir schon ganz oft gehört, lasten auf den Schultern der Frauen: Homeoffice, Homeschooling, Sorge um Angehörige, die vielleicht erkranken, die Risikogruppen sind, und auch die Angst vor dem Jobverlust ist enorm.",2.7037714285714287,0.3884839172341497,-0.2600477687515898,0.3047355891443482,-0.0268803619765033,0.0062457142857142,-1.0,0.916015088558197,0.0,0.81,0.19,-0.7579,1
Petra Wimmer,"Damit Frauen nicht überproportional von den Auswirkungen der Krise betroffen sind, braucht es ein umfassendes Maßnahmenpaket.",1.9515625,0.3921336134900391,0.0775704679018823,0.2519366124660167,0.0057688532093412,0.00025,0.0,0.8498068451881409,0.117,0.711,0.173,-0.2732,0
Petra Wimmer,"Die Erhöhung des Arbeitslosengeldes auf 70 Prozent Nettoersatzrate, die Verlängerung der Bezugsdauer und die Erhöhung der Notstandshilfe sind dafür notwendige Maßnahmen, und auch die Beratungseinrichtungen, die viel stärkeren Zulauf haben, brauchen deutlich mehr finanzielle Mittel.",2.2800571428571432,0.3619075175108304,-0.2030601666305574,0.3526742467930657,0.0350208072402058,0.0001142857142857,0.0,0.7278041839599609,0.164,0.836,0.0,0.6486,0
Petra Wimmer,AlleinerzieherInnen und andere besonders betroffene Gruppen brauchen individuelle und rasche Hilfe.,1.4161818181818182,0.3585572375991908,0.1310394494249116,0.3934677687795027,0.2137058692461927,0.0003636363636363,0.0,0.3375815153121948,0.419,0.581,0.0,0.7579,0
Petra Wimmer,"Dafür brauchen wir breite Unterstützung der Petition Die Corona-Krise darf nicht auf Kosten von Frauen gehen, und das ist jederzeit möglich und notwendig.",2.008782608695652,0.3961798442902121,0.0923138547101008,0.2479844903283874,-0.0268803619765033,0.0,0.0,0.8506902456283569,0.173,0.827,0.0,0.5267,0
Petra Wimmer,Danke sehr.,2.3135,0.0,0.0,0.0,0.0,0.0955,0.0,0.9114763140678406,0.744,0.256,0.0,0.4404,1
Alois Kainz,Herr Präsident!,2.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.8828461170196533,0.0,1.0,0.0,0.0,0
Alois Kainz,Geschätzte Regierungsmitglieder!,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.8866335153579712,0.599,0.401,0.0,0.126,0
Alois Kainz,Hohes Haus!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9131178259849548,0.722,0.278,0.0,0.3802,0
Alois Kainz,Sehr geehrte Zuseher!,1.0726666666666669,0.2114306489941528,0.2114306489941528,0.4039187945564031,0.4039187945564031,0.0,0.0,0.9151450991630554,0.0,1.0,0.0,0.0,0
Alois Kainz,"Frau Landesverteidigungsministerin, zu Ihnen: Einen Misstrauensantrag bekommt man nicht jeden Tag präsentiert.",1.8316666666666668,0.4857490507361803,0.337687368969491,0.277978414481434,0.0726723624841785,0.0,0.0,0.49560546875,0.0,0.815,0.185,-0.3612,0
Alois Kainz,Ich kann mich nur vollinhaltlich und aus tiefster Überzeugung diesem Antrag anschließen.,1.40775,0.2856156937851428,-0.2099449694694269,0.2693890958859845,-0.0274107809750896,0.0,0.0,0.9018800258636476,0.179,0.821,0.0,0.34,0
Alois Kainz,"Der Antrag wird mit Sicherheit abgelehnt werden, Sie bleiben weiterhin unsere Frau Landesverteidigungsministerin , aber ich hoffe doch sehr, dass Sie in eine selbstkritische Phase kommen und Ihr Reformvorhaben zum Wohle und zum Schutz der Bevölkerung und für die Sicherheit unseres Landes neu überdenken.Der massive Personalabbau, die Auflösung großer Verbände bei der Truppe, die planmäßige Vernichtung aufgebauter Kompetenzen degradieren das Bundesheer zum Technischen Hilfswerk, und das zeigt, was unsere Frau Ministerin wirklich vorhat.",2.063890410958904,0.3206252498744762,-0.1579343933838966,0.2869251925637692,-0.1014477632783437,-0.0003917808219178,0.2833333333333333,0.9105347990989684,0.254,0.637,0.11,0.8779,0
Alois Kainz,Künftig soll das Heer nur mehr auf Cyberdefence und Katastrophenschutz ausgerichtet sein.,3.085416666666667,0.4259110910314215,0.1149274297241063,0.2302124362738564,0.0684193947044471,0.0,0.0,0.3594182729721069,0.0,1.0,0.0,0.0,0
Alois Kainz,"Zu glauben, zukünftige mögliche Angriffe oder Bedrohungen würden nur aus einer Dimension erfolgen, wie etwa aus dem Cyberspace, ist ein großer, ja ein irreführender gefährlicher Irrtum.",1.8884230769230768,0.3378953499867509,-0.0882208562511545,0.2140331139142578,0.0114426516009817,-0.0263,-1.0,0.9217113852500916,0.275,0.503,0.222,0.25,0
Alois Kainz,"Vielmehr wird es sich bei diesen Bedrohungen mit größter Wahrscheinlichkeit um mehrdimensionale Kampagnen handeln, wie zum Beispiel Angriffe auf kritische Infrastruktur durch Spezialeinsatzkräfte plus dem Einsatz von Drohnen auf kritische Infrastruktur mit gezielten Cyberattacken.",2.2935882352941177,0.3498807971734714,-0.0354775556572528,0.242429676018386,0.0286564081107273,0.0097117647058823,0.0,0.5391354560852051,0.096,0.673,0.231,-0.6808,1
Alois Kainz,"Der Abbau vorhandener, langfristig aufgebauter Kompetenzen ist der falsche Weg.",1.905,0.2281927632147361,-0.1053332408036148,0.334948971789073,0.0855152107853556,-0.07578,-1.0,0.9337488412857056,0.215,0.47,0.315,-0.128,0
Alois Kainz,"Frau Bundesminister, ich glaube, Sie konnten sich bei der Übung Handwerk 20 davon überzeugen, wie wichtig das Zusammenwirken verschiedener Waffengattungen ist.Meine Damen und Herren, das Vorgehen von Frau Bundesminister Klaudia Tanner ist nicht förderlich, sondern schadet unserem Land und dem österreichischen Bundesheer, und daher unterstütze ich den Misstrauensantrag.",1.6941041666666663,0.3135120733415613,-0.1331844552540521,0.2539518336205082,-0.0928046404767621,8.333333333333333e-05,-0.13,0.8923400640487671,0.188,0.768,0.045,0.7906,0
Alois Kainz,"Ich bitte Sie alle, im Sinne unserer Bürger und Bürgerinnen zu handeln und diesen ebenfalls zu unterstützen.",1.1784117647058825,0.4056211303013013,0.0251047689045017,0.2745990331859104,-0.0244678314256972,0.000235294117647,0.85,0.8596563935279846,0.254,0.746,0.0,0.6249,0
Alois Kainz,"Die Hauptaufgabe des österreichischen Bundesheeres ist es nämlich, Österreich im Ernstfall zu schützen.",1.7929230769230768,0.3316481130198079,0.0041892444283097,0.2760990692513738,0.1123823105115853,0.0,0.7,0.759931206703186,0.0,1.0,0.0,0.0,0
Alois Kainz,"Wir alle hoffen, dass dieser Ernstfall nicht eintritt, aber falls doch, müssen wir vorbereitet sein, und dafür benötigen wir ein einsatzbereites und funktionsfähiges Bundesheer, welches uns Österreicher und Österreicherinnen auch schützen kann.",1.0264375,0.3904123691782002,-0.340118733273932,0.303061377410972,-0.0096675994300653,0.0033625,0.7,0.8712000846862793,0.192,0.808,0.0,0.7096,0
Alois Kainz,Danke.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856184959411621,1.0,0.0,0.0,0.4404,0
Ing. Mag. Volker Reifenberger,Hohes Haus!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9131178259849548,0.722,0.278,0.0,0.3802,0
Ing. Mag. Volker Reifenberger,"Gestatten Sie mir eingangs auch, allen Kameraden, die heuer im sicherheitspolizeilichen Assistenzeinsatz gestanden sind, von dieser Stelle aus meinen herzlichen Dank auszusprechen!",2.383318181818182,0.2757692472255979,-0.0482294688156619,0.2818295928646115,-0.0267928915794972,0.0001818181818181,0.85,0.8842998147010803,0.16,0.84,0.0,0.6114,0
Ing. Mag. Volker Reifenberger,"Sie haben für diese Republik eine ihnen hoch anzurechnende Leistung erbracht, auch wenn sie dafür vonseiten der politischen Führung nicht gerecht entlohnt wurden und dann teilweise auch noch über die Medien  anstatt über den Dienstweg, wie sich das eigentlich gehören würde , also mit dem sprichwörtlichen Fußtritt, und unter teilweise chaotischen Zuständen aus ihrem Dienst verabschiedet wurden.Jetzt aber zum vorliegenden Entschließungsantrag: Eine Evaluierung dieses Milizeinsatzes ist unumgänglich.",1.922926470588236,0.3999434264653215,-0.3571466425041752,0.2775279447181728,-0.0650529329300226,-0.0005676470588235,0.7,0.859104573726654,0.1,0.775,0.126,-0.2415,0
Ing. Mag. Volker Reifenberger,"Immerhin war das die erste Teilmobilmachung in der Geschichte unserer Republik, und nicht alles ist so glatt gelaufen, wie es uns die Frau Minister vielleicht weismachen will.",2.478925925925926,0.3989731721385602,-0.2433937217981888,0.2640538046519262,-0.0497623282018377,0.0,-0.7,0.9350154399871826,0.063,0.937,0.0,0.188,0
Ing. Mag. Volker Reifenberger,"Ohne jetzt ein Hellseher zu sein, kann ich aber schon heute prophezeien, dass die Evaluierung Probleme in zumindest  aber nicht nur  drei Teilbereichen, die ich kurz anreißen werde, aufzeigen wird.Das erste Problem, das sich zeigen wird, ist das Problem der sogenannten befristet beorderten Soldaten.",1.736130434782609,0.3790999855859675,-0.1761359242263497,0.2889454369593734,-0.0997217838052501,-0.0084021739130434,0.0,0.9190732836723328,0.0,0.835,0.165,-0.7096,0
Ing. Mag. Volker Reifenberger,"Dabei handelt es sich um keine echten Milizsoldaten, weil sie niemals an einer Milizübung teilnehmen.",0.9416,0.5300514642978044,0.1968269923404482,0.277307908938937,0.0558777396268606,0.0,-0.5,0.4333131313323974,0.0,1.0,0.0,0.0,0
Ing. Mag. Volker Reifenberger,"Diese mangelhaft ausgebildeten befristet Beorderten haben aber bei der Teilmobilmachung fast 100 Prozent aller Mannschaftsdienstgrade, und damit eine Mehrheit aller Soldaten, gestellt.Das zweite Problem, das sich zeigen wird, sind gravierende Ausrüstungsmängel.",2.1411290322580645,0.3584882183264131,-0.1320872520752262,0.3029246933183988,0.0288620480249436,0.0001290322580645,0.0,0.7937597036361694,0.0,0.789,0.211,-0.7579,0
Ing. Mag. Volker Reifenberger,Unsere strukturierte Miliz ist auch materiell nicht annähernd ausreichend ausgestattet.,2.1237,0.2600691263311431,0.0715293758408042,0.3200982901929,0.1254066113944713,0.0,0.7,0.9120328426361084,0.0,0.868,0.132,-0.0951,0
Ing. Mag. Volker Reifenberger,"Für den Assistenzeinsatz musste Gerät aus ganz Österreich sprichwörtlich zusammengekratzt werden, obwohl nur einige Kompanien im Einsatz waren, und das waren so banale Dinge wie zum Beispiel Sicherheitsholster, Schutzwesten und natürlich auch Fahrzeuge.Und der dritte Punkt sind die Entlohnungsungerechtigkeiten.",2.401897435897436,0.3914740009497032,-0.0814305107152551,0.2763737290911604,-0.0318376325883442,-0.0081179487179487,0.7,0.5510728359222412,0.0,0.959,0.041,-0.1571,0
Ing. Mag. Volker Reifenberger,"Es darf nicht sein, dass Soldaten mit gleichem Dienstgrad und gleicher Funktion massiv ungleich bezahlt werden.",1.8313125,0.320509837218658,-0.0107361290503793,0.2895006319624758,0.0550151566796319,0.0,-1.0,0.9193769693374634,0.0,0.882,0.118,-0.25,0
Ing. Mag. Volker Reifenberger,"Hier auf diesem Taferl sehen Sie zum Beispiel: Ein Wachtmeister in der Funktion eines Gruppenkommandanten verdient im sicherheitspolizeilichen Assistenzeinsatz als Einsatzpräsenzdiener, das heißt als mobilgemachter Soldat, 1 849 Euro.",1.946241379310345,0.3900497200817222,-0.0883586123677376,0.2366048710957029,-0.0175375737274569,0.0034103448275862,0.0,0.0402113795280456,0.085,0.915,0.0,0.3612,0
Ing. Mag. Volker Reifenberger,"Wenn ein Milizsoldat eine freiwillige Waffenübung macht und so in den Assistenzeinsatz geht, verdient er mit gleichem Dienstgrad und gleicher Funktion 3 559 Euro.",2.6554583333333333,0.3329567989064523,-0.2480737582215794,0.2316189947585669,-0.0175375737274569,0.0042875,0.0,0.0253131985664367,0.267,0.733,0.0,0.743,0
Ing. Mag. Volker Reifenberger,"Und wenn ein Berufssoldat für diese Funktion abgestellt wird und in den Einsatz geht, verdient dieser 4 189 Euro.",2.019,0.4016398635018263,0.0104125747420577,0.2645996538887289,-0.0175375737274569,0.0052052631578947,1.0,0.0244017839431762,0.128,0.872,0.0,0.3612,0
Ing. Mag. Volker Reifenberger,Das ist eine schreiende Ungerechtigkeit.,2.88,0.2809019557335855,-0.0267241452376761,0.2690696188266558,0.0841244121362145,0.0,0.0,0.941091239452362,0.0,0.625,0.375,-0.34,1
Ing. Mag. Volker Reifenberger,"Der Einsatz hat gravierende Mängel im System aufgezeigt, die es jetzt zu beheben gilt.",2.392,0.3663661137618513,0.088405881516668,0.2678498127523375,-0.0094407903777148,-0.0259214285714285,0.0,0.8532455563545227,0.078,0.659,0.263,-0.4767,0
Ing. Mag. Volker Reifenberger,"Im Ausschuss hat die Frau Ministerin gesagt, dass dieser Assistenzeinsatz eine Kraftanstrengung im Ressort erfordert hat.",2.8066875,0.3783099119845748,0.0508669490386803,0.2426913223727947,0.0371227360118292,0.0,0.0,0.0234817862510681,0.0,1.0,0.0,0.0,0
Ing. Mag. Volker Reifenberger,Also diese Aussage halte ich für ein Armutszeugnis.,1.81225,0.4138031934708163,0.2317300588534777,0.3233039447772581,-0.011231172220871,0.0,0.0,0.9382525086402892,0.0,1.0,0.0,0.0,0
Ing. Mag. Volker Reifenberger,"Wenn so ein kleiner Einsatz  nur 13 Kompanien und so ein Low-Level-Einsatz, ein Covid-Einsatz  bereits eine Herausforderung für das Ministerium darstellt, dann möchte ich mir nicht ausmalen, wie Sie überfordert gewesen wären, wenn Sie den Einsatz nicht so langfristig hätten planen können und wenn es sich um einen etwas robusteren Einsatz gehandelt hätte.Frau Bundesminister, Sie wissen ganz genau, dass wir zwar laut unserer Verfassung ein Milizsystem haben, dass wir diese Verfassungsbestimmung aber derzeit nicht umgesetzt haben.",1.9448589743589748,0.4366631217652168,-0.1180468867716671,0.2876322276554626,-0.0244678314256972,0.0021833333333333,0.0,0.9160610437393188,0.137,0.843,0.02,0.8284,1
Ing. Mag. Volker Reifenberger,"Daher fordere ich Sie wieder einmal auf: Bitte beenden Sie diesen rechtswidrigen Zustand, stellen Sie den verfassungskonformen Zustand wieder her  so wie es ja eigentlich auch in Ihrem eigenen Regierungsprogramm stehen würde  und führen Sie die verpflichtenden Milizübungen ein, die Ihr Vorvorgänger Günther Platter seinerzeit abgeschafft hat!Eine Miliz, die nicht regelmäßig übt, ist keine Miliz, und da gehören eben auch die Mannschaftsdienstgrade dazu.",1.7413846153846153,0.3950207596620972,-0.2313396772153116,0.3153370158127818,-0.0997217838052501,-0.0053138461538461,0.0,0.8819990158081055,0.034,0.877,0.089,-0.4003,0
Ing. Mag. Volker Reifenberger,Alle anderen Maßnahmen zur Stärkung der Miliz sind ohne verpflichtende Milizübungen lediglich scheinheilige Lippenbekenntnisse und untaugliche Alibiaktionen.,1.3488823529411764,0.2777672236092458,-0.1055681810755796,0.3403146557880688,0.0891309596409842,-0.0349647058823529,-1.0,0.9312971830368042,0.0,0.856,0.144,-0.4019,1
Johann Höfinger,Sehr geehrter Herr Präsident!,2.19475,0.2989378447659866,0.2288433637394359,0.2959869691426487,0.1226813489439044,0.0,0.0,0.783635139465332,0.0,1.0,0.0,0.0,0
Johann Höfinger,Frau Bundesministerinnen!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.868395209312439,0.0,1.0,0.0,0.0,0
Johann Höfinger,Herr Staatsekretär!,2.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.8418824076652527,0.0,1.0,0.0,0.0,0
Johann Höfinger,Meine sehr geehrten Damen und Herren!,1.213833333333333,0.2244980367300076,0.0420422709293646,0.2592399161619951,0.0921964346725794,0.0,0.0,0.9158759713172911,0.0,1.0,0.0,0.0,0
Johann Höfinger,Liebe Kolleginnen und Kollegen!,2.5885,0.210147744460808,0.1242789628147713,0.2762087720551924,0.0721285246260401,0.028275,1.0,0.8775495886802673,0.625,0.375,0.0,0.7177,0
Johann Höfinger,Geschätzte Freunde der Freiheitlichen und der SPÖ!,1.1174285714285714,0.327588235060113,0.0325807976652023,0.3463283617669504,0.1596316852415559,0.0022285714285714,0.0,0.8951016664505005,0.519,0.481,0.0,0.6588,0
Johann Höfinger,"Wenn man euch jetzt so zugehört hat, dann hat man das Gefühl, ihr glaubt wirklich, die Menschen hier herinnen oder draußen haben ein Kurzzeitgedächtnis, die wissen nicht mehr, was ihr in den letzten Jahren in puncto Landesverteidigung in Wirklichkeit angestellt habt.",1.835878048780488,0.4361885737277682,-0.0680705591767743,0.2802905493890445,-0.0020853631178784,0.0,0.5,0.912242591381073,0.072,0.928,0.0,0.4767,1
Johann Höfinger,"Ich denke nur an Minister Kunasek, der ist sich ja selbst im Weg gestanden, weil die eigenen Parteisekretäre ihm anschaffen wollten, was er im Landesverteidigungssektor umsetzen soll.Oder die SPÖ, die für die Abschaffung der Wehrpflicht war und heute Krokodilstränen vergießt, wenn es in der Diskussion um Standorte oder Ähnliches geht.",2.1713400000000003,0.3688668503812862,-0.1997550859250191,0.2706087606298681,-0.0997217838052501,0.0,0.7,0.9196667671203612,0.0,0.955,0.045,-0.3182,0
Johann Höfinger,"95 Prozent der Kasernen wären geschlossen, wenn es nach euch gegangen wäre.",1.615083333333333,0.343885171882174,0.0042576883082639,0.2403937376235024,0.0687813211911911,0.0,0.0,0.8004441261291504,0.0,0.853,0.147,-0.2263,0
Johann Höfinger,"Bei den Einsparungen, die Darabos betreffend den Flieger, den Eurofighter gemacht hat, muss man sich vorstellen, dass es so wäre, als würde man bei einem Auto die Scheinwerfer ausbauen  in der Nacht ist es dann finster.",2.5052702702702705,0.4164246693265483,-0.1018589268041192,0.2578270316518403,-0.0143803251931396,0.0,0.0,0.9110863208770752,0.098,0.827,0.075,-0.0258,0
Johann Höfinger,"Das waren die berühmten Einsparungen, die berühmten Strategien für das Bundesheer von eurer Seite.",2.2213571428571437,0.3109046025681511,0.0055792311120604,0.2935953694996754,0.0728521255973017,0.0466714285714285,1.0,0.938970148563385,0.415,0.585,0.0,0.7783,1
Johann Höfinger,"Meine sehr geehrten Damen und Herren, liebe Freunde, wir diskutieren jetzt die Evaluierung des Milizeinsatzes, der heuer im Sommer stattgefunden hat.",2.254095238095238,0.2652151610919909,-0.078823699489044,0.2760872217574107,-0.0268803619765033,0.0053857142857142,1.0,0.8239870071411133,0.266,0.734,0.0,0.7845,0
Johann Höfinger,"Dieser Antrag, so scheint es, wird von allen angenommen und gemeinsam beschlossen.",1.6581666666666666,0.5116673907591712,0.3240220681052216,0.2821552986367444,0.0954524268502782,0.0,0.0,0.8603549003601074,0.141,0.859,0.0,0.2023,0
Johann Höfinger,"Ich denke, das ist auch ein Zeichen der Zustimmung für die Miliz, die gezeigt hat, dass sie auch unter besonderen Herausforderungen und Umständen ihr Handwerk beherrscht, sich auf komplett neue Situationen wie diese Coronakrise einstellen kann und ihren Einsatz, ihre Aufgabe mit Bravour bewältigt hat, obwohl es so etwas eigentlich noch nicht gegeben hat.Vielleicht ganz kurz als Erläuterung für die Zuseher: Was ist die Miliz?",2.119938461538461,0.4493235774657502,-0.0315472657353332,0.276403567104818,-0.0957269469485026,4.923076923076924e-05,0.7,0.874908447265625,0.189,0.789,0.022,0.8834,0
Johann Höfinger,"Die Miliz, das sind in Wirklichkeit Zivilisten in Uniform, das sind Bürger in Uniform, denn die Miliz, das sind jene, die in das Bundesheer eingegliedert sind, aber nur für Übungs- oder Einsatzzwecke für einen militärischen Einsatz herangezogen werden und sonst zivilen Berufen nachgehen.",2.3731860465116283,0.4092997366100449,-0.0953216369201938,0.2587240832694816,-0.0401707184804107,0.0,0.0,0.1369691491127014,0.0,1.0,0.0,0.0,0
Johann Höfinger,"Sie sind eine unheimlich große Stütze für unser Wehrsystem, für unser österreichisches Bundesheer.",1.5946923076923076,0.3276529744626814,0.0481647678921629,0.2579107241620148,0.0261582316837381,0.0287230769230769,0.7,0.931150496006012,0.286,0.714,0.0,0.5267,0
Johann Höfinger,"Es sind jene, die neben ihren Berufen mit großer Leidenschaft und mit großem Engagement für dieses Land im Sinne der Landesverteidigung mit dabei sind.Im heurigen Jahr erfolgte zum ersten Mal die Mobilmachung dieser Miliz aufgrund dieser außerordentlichen Situation.",2.239184210526316,0.417944481526102,-0.1373909132640166,0.2593840867198374,-0.0515464687402042,0.0225394736842105,0.7999999999999999,0.6681007146835327,0.347,0.653,0.0,0.9432,0
Johann Höfinger,"Ich denke, sie haben vor allem in diesen Wochen, als es eine intensive Krise gab, einen sehr wertvollen Beitrag geleistet, und jetzt geht es darum, diese Arbeit zu bewerten.",2.2081034482758626,0.4797012597607946,0.0815655679687328,0.253924254443972,-0.0997217838052501,0.0124482758620689,0.0,0.8691303730010986,0.138,0.763,0.1,0.0754,0
Johann Höfinger,"Das wollen wir gemeinsam tun, um daraus auch wirklich die notwendigen Schlüsse für die Zukunft ziehen zu können.Ich möchte an dieser Stelle aber auch unserer Frau Bundesminister sehr herzlich danken, sie hat ja auch noch im Sommer, mehr oder weniger während oder kurz nach dem Einsatz, ein außerordentliches Paket von 200 Millionen Euro für die Miliz geschnürt, ein Paket, in dem es darum geht, in Zukunft neue Strukturen zu schaffen, die Ausrüstung zu verbessern, in Fahrzeuge, Unterkünfte und alles, was damit in Zusammenhang steht, neu zu investieren.Das ist Landesverteidigung in ihrer unmittelbaren Form, vielen herzlichen Dank für diesen Einsatz.",2.225737373737374,0.4154628855030879,-0.0966081486095368,0.2528485972558231,-0.0662351582114402,0.0047141414141414,0.625,0.8710996508598328,0.244,0.742,0.013,0.9785,0
Johann Höfinger,"Das ist Weiterentwicklung des österreichischen Bundesheeres, das ist eine Ansage für die Unterstützung der österreichischen Miliz, dafür bedanke ich mich sehr herzlich bei Ihnen.",1.9608750000000004,0.3448306253539369,-0.3158326212542234,0.2448217220847446,-0.0869701460657995,0.0,1.0,0.9118183851242064,0.233,0.767,0.0,0.7713,0
Johann Höfinger,"Ich denke, dass wir auch mit dieser Evaluierung, die wir jetzt beschließen werden, einen weiteren wesentlichen Schritt zur Verbesserung setzen können.",1.5037619047619049,0.4552058075618552,0.1403776120539598,0.2588446644570515,-0.0120526580294676,0.0,0.0,0.8999126553535461,0.115,0.885,0.0,0.3818,0
Johann Höfinger,Vielen Dank.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770679831504822,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,Sehr geehrte Damen und Herren!,0.6436,0.2313458732183547,0.0337852302020808,0.2993685709533927,0.1489228462492661,0.0,0.0,0.8779545426368713,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,Herr Präsident!,2.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.8828461170196533,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,Frau Bundesministerin!,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.8778403401374817,0.0,1.0,0.0,0.0,1
Dr. Harald Troch,"Wenn ich Kollegen Höfinger zuhöre, dann denke ich, ihm ist ein wichtiges Dokument nicht bekannt, nämlich der Starlinger-Bericht Unser Heer 2030.",1.7041428571428572,0.331096994483178,-0.0642011940688824,0.2791208353047239,-0.0023245025868939,0.0182,0.175,0.9244607090950012,0.113,0.798,0.089,0.1506,0
Dr. Harald Troch,"Das wundert mich auch nicht, denn die Schredderspezialisten der ÖVP haben wahrscheinlich auch den Starlinger-Bericht schon geschreddert; aber das ist typisch.",1.940238095238095,0.4619091508706435,-0.0068550704232739,0.2950104021457869,-0.0026979361371188,0.0,0.0,0.9345232844352722,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,"Es gibt viele Geschichten über die Miliz, ich möchte eine Geschichte erzählen: Ein Zug fährt von Allentsteig nach Spittal an der Drau.",2.398909090909091,0.3571458560804882,-0.0762927417316317,0.2152612428520713,-0.0741339529000548,0.0156818181818181,0.5,0.8288152813911438,0.114,0.886,0.0,0.4019,0
Dr. Harald Troch,"Der Zug fährt 18 Stunden vom Waldviertel nach Kärnten, es ist ein Sonderzug der ÖBB mit Milizionären.",2.9755882352941176,0.3300310274109105,-0.0097295546374947,0.2373484721311189,0.0392622895945404,0.0,0.0,0.0256022214889526,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,"Er steht oft auf dem Abstellgleis, weil es kein regelmäßiger, kein planmäßiger Zug ist.",1.7909285714285714,0.4309697967017142,0.0191927008164214,0.2662061057391374,0.0447122020567685,0.0002857142857142,0.0,0.0531498789787292,0.11,0.89,0.0,0.1531,0
Dr. Harald Troch,"Die Miliz steht eben auf dem Abstellgleis  und die ÖVP-Finanzminister, adjustiert von Gehilfen, haben das österreichische Bundesheer, besonders aber auch die Miliz, aufs Abstellgleis gestellt.",2.462692307692308,0.377821465680767,-0.0929434811632959,0.3078211578648735,0.0895793749492852,0.0,0.0,0.8971864581108093,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,"Milizionäre werden allerdings nicht nur von langsamen Sonderzügen transportiert, sondern auch von privaten Bussen, von Bussen der Firma Dr. Richard.",1.6735000000000002,0.3562450408254997,-0.1021972799784335,0.2970584207579386,0.0759464341727738,-0.000835,-0.7,0.0302356481552124,0.09,0.91,0.0,0.2235,0
Dr. Harald Troch,"Soldaten, Milizionäre werden auch mit diesen Touristenbussen herumgeführt, allerdings erinnert das weniger an professionellen Einsatz als vielmehr an Schulausflüge der Siebzigerjahre.",2.1943809523809525,0.3604347280338064,-0.3476533927329879,0.2569524616892539,0.0518102562590122,0.0222380952380952,0.0,0.0648192167282104,0.145,0.855,0.0,0.5267,0
Dr. Harald Troch,Das kann doch kein professioneller Einsatz sein!,1.794857142857143,0.4051852284088379,0.073431944505109,0.256497846698125,0.0518102562590122,0.0667142857142857,0.0,0.9328579902648926,0.381,0.619,0.0,0.5707,1
