label,english,german,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound
0,"Yet despite his circumspection Grint, in grey denims and pop punk T-shirt, is excited about two things today.","Trotz seines Umsichtsgrint-Grint, in grauen Denims und Pop-Punk-T-Shirt, ist heute auf zwei Dinge begeistert.",1.5223571428571427,0.4016015873225007,0.18199148725393433,0.1880438509438439,0.0248107979852414,-0.024,0.15000000000000002,0.9304064512252808,0.188,0.663,0.149,0.1779
0,The rewards of motherhood outweigh the anguish.,Die Belohnungen der Mutterschaft überwiegen die Angst.,2.8932857142857142,0.2630143637764073,-0.01578145963843989,0.524997508701238,0.32605074133958944,0.011614285714285714,0.0,0.8511741161346436,0.308,0.417,0.275,0.1027
0,A chance to blot out our mistakes and chance failure into winning.,"Eine Chance, unsere Fehler und das Zufallsunternehmen zum Gewinnen auszuräumen.",1.6308,0.37436971649956097,0.22439004187015912,0.1724269116330649,0.045009732466863475,0.0004,0.0,0.9134200811386108,0.259,0.576,0.165,0.3182
1,The cars blocking the exits could turn this place into a death trap.,"Die Autos, die die Ausgänge blockieren, konnten diesen Ort in eine Todesfalle verwandeln.",2.4127692307692308,0.38107096504341875,-0.08597733560979928,0.3149262319720287,-0.0025294137138547022,-0.0003692307692307692,-0.7,0.4021444320678711,0.0,0.601,0.399,-0.8074
0,I take an absent-minded sip from the mug beside me.,Ich nehme einen abwesenden Schluck von der Becher neben mir.,3.0593,0.23207308780983243,-0.004302313870629193,0.31777002613419547,-0.07413395290005485,0.0,0.0,0.049928367137908936,0.0,1.0,0.0,0.0
0,"She and he cohabiting for three years, he gave her sex, have no allure, especially for him machine-made romp and mismanagement sweetness character also feel drab abnormalities.","Sie und er zusammenleben drei Jahre lang zusammen, er gab ihr Sex, hat keine Anziehungskraft, besonders für ihn, maschinell hergestellte Toben und Misswirtschafts Süße, die auch treue Anomalien verspüren.",1.811206896551724,0.36328411193442883,-0.07652641350516785,0.32108919083162746,0.036195810782817646,0.011993103448275862,-1.0,0.9197803139686584,0.202,0.749,0.049,0.743
1,"Lie down and finish out the night, since you ARE here; but, for heaven's sake! don't repeat that horrid noise: nothing could excuse it, unless you were having your throat cut!'","Legen Sie sich hin und beenden Sie die Nacht, da Sie hier sind; Aber um Himmels willen! Wiederholen Sie dieses schreckliche Geräusch nicht: Nichts könnte es entschuldigen, es sei denn, Sie hätten Ihren Hals geschnitten! '",1.5781388888888888,0.45278319813453366,0.015196967090360098,0.3097570411314137,-0.051546468740204285,-0.0006722222222222222,0.0,0.9260790348052979,0.067,0.796,0.136,-0.4184
0,I don't want her to toss in her opinion while I ma speaking.,"Ich möchte nicht, dass sie ihrer Meinung nach während ich spreche.",1.1074545454545455,0.5088801764929549,0.3093892261447411,0.282590405667214,0.04994702713364058,0.031363636363636364,1.0,0.9021304845809937,0.213,0.787,0.0,0.4019
0,"In spite of his recent misbehaviour, he is, at the bottom, a good man.",Trotz seines jüngsten Fehlverhaltens ist er unten ein guter Mann.,1.9243,0.32898422652541787,-0.07007465222169731,0.264667297603935,0.022164720740848375,0.0025499999999999967,1.0,0.9331039190292358,0.363,0.501,0.136,0.4874
0,I can't abide the allurement.,Ich kann die Anspielung nicht einhalten.,1.2623333333333333,0.4417396304446203,0.2901216005933816,0.25642527731334525,0.03407011808478961,0.0,0.0,0.8732829093933105,0.0,0.734,0.266,-0.2057
0,I exit at Vermont Avenue and plunge to ward the screams of sirens in South Central.,"Ich gehe in der Vermont Avenue aus und stelle, um die Schreie der Sirenen in South Central zu verhindern.",1.829526315789474,0.3049834178183664,-0.07924365163200643,0.2574710694164641,-0.09972178380525018,0.0,-1.0,0.03996098041534424,0.0,1.0,0.0,0.0
0,I might even have griped about my existence with the Gorengs and thought wistfully of alternatives.,Ich hätte mich vielleicht sogar über meine Existenz mit den Gorenengs gepackt und mich wehmütig über Alternativen nachgedacht haben.,2.343736842105263,0.31652100185322396,-0.05553122833474281,0.3249713422237657,-0.025230903094529362,0.0,-1.0,0.9417864680290222,0.0,1.0,0.0,0.0
0,"But when you Young , what the fuck you expect ? Yep , yep.","Aber wenn du jung bist, was zum Teufel erwartest du? Yep Yep.",0.86875,0.22075512270577566,-0.22469243683289322,0.29070687329278155,0.04004025807448788,0.0,0.0,0.94217848777771,0.306,0.694,0.0,0.5267
1,I'll remember your kindness to my dying day.,Ich werde mich an Ihre Freundlichkeit zu meinem sterbenden Tag erinnern.,1.2437272727272728,0.33946692758155245,0.06635748718990762,0.35520575233520263,0.07783018211785026,0.0,0.0,0.9106571674346924,0.248,0.752,0.0,0.5106
0,She sold her record player to Eric from the top floor.,Sie verkaufte ihre Plattenspieler von der obersten Etage an Eric.,2.7152000000000003,0.2937780617655589,-0.057441540520356694,0.2680154441073451,0.07948048829886466,0.0,0.0,0.0231093168258667,0.0,1.0,0.0,0.0
0,It is a love which has been kept in ignorance: haven't women been kept uninformed for long enough?,"Es ist eine Liebe, die in Unwissenheit gehalten wurde: Haben Frauen nicht lange genug uninformiert?",2.438866666666667,0.43456568021050057,0.05417204053934075,0.2673802626946288,0.04224434621004391,0.0,0.7,0.9197491407394409,0.307,0.586,0.107,0.6239
0,But I was successful in persuading the President to eschew the salt air aboard the Compassion.,"Aber es war mir erfolgreich, den Präsidenten zu überreden, die Salzluft an Bord des Mitgefühls zu meiden.",1.7982352941176472,0.38229161894291974,-0.11635836807528067,0.2230607028462715,-0.013542718636429734,0.00023529411764705883,1.0,0.911241352558136,0.293,0.631,0.077,0.7003
0,"The future of Chinese Yahoo after all how, of Ma Yun "" relieve the besieged by attacking the base of the besieger "" lift whether guide Chinese Yahoo to walk out of predicament, is the trend brilliant?","Die Zukunft des chinesischen Yahoo, doch wie von Ma Yun ""die Belagerte durch den Angriff auf die Basis des Belsiegers"" heben, ob chinesische Yahoo den Trend aus der Situation herausgeht, ist der Trend brillant?",2.748705882352941,0.3399377425306362,-0.046136626965278836,0.21140942037760505,-0.05288273975588672,-0.001364705882352941,1.0,0.9296603798866272,0.142,0.801,0.057,0.5106
1,"But, still in a faint, golden glow from her dandelion dream, she fingered the typewriter keys absently for a little while, with her mind and heart in the meadow lane with her young farmer.","Aber immer noch in einem schwachen, goldenen Leuchten aus ihrem Löwenzahn -Traum, fingerte sie die Schreibmaschinenschlüssel für eine Weile abwesend, mit ihrem Verstand und ihrem Herzen in der Wiesenspur mit ihrem jungen Bauern.",2.2136666666666662,0.425766114857018,-0.029465700460253007,0.28739660071937273,-0.03687035278228579,0.003021212121212121,0.0,0.8914235830307007,0.126,0.802,0.072,0.25
0,You push and I'll pull.,Du drückst und ich werde ziehen.,0.0,0.43884420563578974,0.3120444659864505,0.24396065281211943,-0.024467831425697244,0.0,-0.7,0.4511650800704956,0.0,1.0,0.0,0.0
1,You can't tell her that joke-she's much too prim and proper .,"Man kann ihr nicht sagen, dass Witz-sie viel zu prim und richtig ist.",0.7438461538461538,0.4621802791164242,0.05112234789473733,0.3177410276844219,0.0550151566796319,0.0,0.5,0.9377083778381348,0.178,0.822,0.0,0.3818
0,"In real life, we need is nether fame and fortune, nor the money, but safety!","Im wirklichen Leben brauchen wir beidurchschnittlich Ruhm und Glück, noch das Geld, aber Sicherheit!",1.8164285714285717,0.3987658543694135,0.16596163517382462,0.2874353291321141,-0.009667599430065371,0.0,1.0,0.8897750377655029,0.491,0.509,0.0,0.8908
0,"She crouched on the lino, her face flushed from the fire, fingering that string of Christmas cracker beads.","Sie hockte sich auf dem Lino, ihr Gesicht spülte sich aus dem Feuer und fingert diese Reihe von Weihnachtscracker -Perlen.",1.9553,0.36430300236528124,-0.24970743106729543,0.260466366405755,-0.026216385901325575,0.0,0.0,0.6319054365158081,0.0,0.9,0.1,-0.2732
0,But my attention was continually pulled toward that deep malt aroma filling the air.,"Aber meine Aufmerksamkeit wurde ständig auf dieses tiefe Malzaroma gezogen, das die Luft füllte.",2.5707142857142857,0.41272407006102657,0.2252398533919065,0.23990603967085916,0.0029927837284504945,0.0,-0.7,0.889630138874054,0.277,0.723,0.0,0.5574
1,Two bloody wars and we're still content to snooze and let that lot get on with it.,"Zwei blutige Kriege und wir sind immer noch zufrieden damit, sich zu schlangen und das Los dazu zu bringen.",1.3982631578947369,0.40949554401978844,0.07851308816464284,0.26738621379218847,-0.009667599430065371,-0.030815789473684213,-1.0,0.9326242208480835,0.117,0.602,0.282,-0.6597
0,"I'd like a half grapefruit, coffee, scrambled eggs and bacon.","Ich hätte gerne eine halbe Grapefruit, Kaffee, Rührei und Speck.",2.1057,0.2716710342841275,-0.06797653935636076,0.21778408001786922,-0.024467831425697244,0.0,0.0,0.7668532729148865,0.0,1.0,0.0,0.0
1,"For his blasphemy and irresponsible behaviour, he was doomed to wander about like a sea-tossed ghost, never to rest again.","Für seine Blasphemie und sein verantwortungsloses Verhalten war er zum Scheitern verurteilt, um wie ein Meeresgeister herumzuwandern, um sich nie wieder auszuruhen.",2.211045454545454,0.4523578727772388,0.0004527966888375725,0.2601719739467491,0.028643742446795094,0.0,-1.0,0.9326692223548889,0.0,0.766,0.234,-0.7269
0,"The whooper swan, like its onomatopoeic cousins, the whistling and the trumpeter, belongs to an elegant society of sisters; the mute, Bewick's, black, and black-necked fill out the ranks.","Der Whooper Swan gehört wie seine Onomatopoeischen Cousins, der Pfeifen und der Trompeter, einer eleganten Gesellschaft der Schwestern; Die Stummschaltung, Bewicks, Schwarz und Schwarzhals füllen die Reihen aus.",2.0060714285714285,0.3478589750928097,-0.1997890568267401,0.3407416685858747,0.0635202699103238,0.007696428571428571,0.7,0.9189208745956421,0.169,0.831,0.0,0.6486
1,She oozes sexuality from every pore.,Sie sickert Sexualität aus jeder Pore.,1.5676666666666665,0.19567587022977112,-0.10609911292005844,0.24937467109055397,0.14449645195532587,0.0,0.0,0.8670397400856018,0.0,1.0,0.0,0.0
0,"All you have to do is to work hard and perseveringly in this process, the ability to endure setbacks and failures, to keep your heart expand, can make things better.","Alles, was Sie tun müssen, ist, in diesem Prozess hart und beharrlich zu arbeiten. Die Fähigkeit, Rückschläge und Misserfolge zu ertragen, Ihr Herz zu halten, kann die Dinge besser machen.",1.221,0.38208857700150645,-0.0738403000012689,0.31365691622308783,0.00987385442932226,0.012386666666666666,0.7,0.867642343044281,0.172,0.785,0.044,0.6597
1,His glassy stare made my flesh creep.,Sein glasiges Blick ließ mein Fleisch kriechen.,2.341857142857143,0.18902739731805532,-0.16086120281382987,0.21975330944931062,-0.0054943591040857095,0.0,-0.7,0.8731395602226257,0.0,0.75,0.25,-0.25
1,"Feeling deeply attached to between you and I resembles that wing wind of falling right away, our two personal heart , the flight being contented and happy wherever one may be with it.","Fühlen Sie sich tief mit zwischen Ihnen und mir befasst, wie der Wind von sofort fällt, unser zwei persönliches Herz, der Flug ist zufrieden und glücklich, wo immer man damit sein könnte.",2.0149375,0.4114647329267717,0.021873854172327626,0.24385130536513883,-0.03226494490220313,0.0,1.0,0.9130658507347107,0.187,0.763,0.05,0.7351
1,"Leonora, expecting to be taken by storm after she'd flung down the gauntlet, found Penry in no hurry at all.","Leonora, der erwartete, im Sturm zu erlassen, nachdem sie den Gauntlet hinunterschleudert hatte, fand Penry in keinem Eile.",1.240611111111111,0.30397685941443187,-0.1295026126192995,0.27515771879435286,0.05504604144804966,0.0,0.0,0.7028217315673828,0.0,1.0,0.0,0.0
1,He looked like a miniature version of his father.,Er sah aus wie eine Miniaturversion seines Vaters.,3.177375,0.33172035053476356,-0.20281861394559023,0.23707260764503063,-0.00927089804086766,0.0,0.0,0.06628787517547607,0.0,1.0,0.0,0.0
1,This was rough stuff: a botched execution left one ex - bishop to cook more painfully than normal.,Dies war grobes Zeug: Eine verpfuschte Ausführung hat einen Ex -Bischof schmerzhafter als normal gekocht.,1.4574,0.21360700788035397,-0.17765252926046654,0.2983678222650599,0.017180657729670215,-0.04451333333333333,0.0,0.9402493834495544,0.0,0.71,0.29,-0.6486
0,The amoeba is just as much an animal as the elephant.,Die Amöbe ist genauso ein Tier wie der Elefant.,3.3756666666666666,0.350893821186612,-0.11709286034046722,0.28610426181164544,0.0001032541638405611,0.0,0.0,0.558356523513794,0.0,1.0,0.0,0.0
0,He is a textbook example of how complicated it is to assign blame.,"Er ist ein Lehrbuchbeispiel dafür, wie kompliziert es ist, Schuld zuzuweisen.",2.1615454545454544,0.42053642950442427,0.13047589734053827,0.27236255054851305,0.08051491111238049,0.0,-0.7,0.9353857040405273,0.0,0.647,0.353,-0.5994
0,"The trees, two white and one pink, were an extravaganza of blossom which floated down on to the chequered tablecloths.","Die Bäume, zwei Weiß und ein Rosa, waren eine Extravaganz aus Blüte, die auf die karierten Tischdecken hinunterging.",1.8534444444444442,0.3138845917127,-0.14525896862063206,0.33588267379085135,0.0001032541638405611,0.0,0.0,0.21547454595565796,0.146,0.854,0.0,0.4404
0,Here's his page in the yearbook!,Hier ist seine Seite im Jahrbuch!,3.360666666666667,0.4877646460052092,0.38511542857175624,0.17583682900241882,0.084035370638455,0.0,0.0,0.03179854154586792,0.0,1.0,0.0,0.0
0,It is a great looking dish that gets a textural bonus courtesy of crunchy hazelnuts.,"Es ist ein großartig aussehendes Gericht, das einen strukturellen Bonus mit freundlicher Genehmigung von knusprigen Haselnüssen erhält.",1.9487647058823527,0.16713223809971112,-0.2707621491486522,0.30102308659182775,0.03530656736752313,0.0354235294117647,1.0,0.9133620262145996,0.542,0.458,0.0,0.9217
0,The surest way to hit woman's heart is to take aim kneel.,"Der sicherste Weg, um das Herz der Frau zu schlagen, besteht darin, Aim -Knie zu nehmen.",2.3430625000000003,0.35079693793027894,-0.030138155125017486,0.2613471708204412,0.06345360418631181,0.02358125,0.0,0.8720014095306396,0.233,0.619,0.148,0.2023
0,But it's the right that has led this bitter crusade to doubly punish criminals.,"Aber es ist das Richtige, das diesen bitteren Kreuzzug dazu veranlasst hat, Kriminelle doppelt zu bestrafen.",1.838625,0.37222866987820163,-0.011169647884412659,0.2999078453401005,0.051743655558688095,-0.0505375,-0.85,0.9375348687171936,0.113,0.522,0.365,-0.7003
0,"My tale, my story here in Japan is kind of a serendipitous adventure, outrageous luck.","Meine Geschichte, meine Geschichte hier in Japan ist ein zufälliges Abenteuer, empörendes Glück.",2.4194615384615386,0.3073714306588938,-0.0834042490396156,0.15608349932714907,-0.029117524524565803,0.0,-1.0,0.9415410161018372,0.25,0.75,0.0,0.6124
1,"Coming from three deadly cheetahs, it's the kind of invitation that's best refused - but amazingly, this impala escaped unscathed from its encounter.","Aus drei tödliche Geparden stammt die Art von Einladung, die am besten abgelehnt wird - aber erstaunlicherweise entkam dieser Impala unversehrt aus seiner Begegnung.",2.170208333333333,0.32164100390487166,-0.05151011294076586,0.2797713567080615,-0.0053175946660380365,-0.025954166666666667,0.0,0.9228381514549255,0.104,0.671,0.225,-0.5574
0,Don't sport with her; she's an old-fashioned girl.,Sport nicht mit ihr; Sie ist ein altmodisches Mädchen.,1.7407777777777775,0.3241129359749571,-0.13418071139363216,0.24926646898634355,0.1047805658528729,-0.004244444444444444,0.0,0.9089807868003845,0.0,0.808,0.192,-0.2263
1,All this mud's going to ruin my shoes.,All dieser Schlamm wird meine Schuhe ruinieren.,2.3194285714285714,0.26524371054048174,0.04488799542425576,0.2565918930646547,0.012731951042980454,0.0,-1.0,0.9358668923377991,0.0,1.0,0.0,0.0
0,"Missouri is the Show-Me State, but it is also the Show-You State in leading by example, working hard for its own and giving generously to others.","Missouri ist der Show-Me-Staat, aber es ist auch der Show-you-Staat, der mit gutem Beispiel vorangeht, hart für seine eigenen arbeitet und großzügig an andere gibt.",2.04992,0.44301354624981193,-0.04272909167467054,0.2752407908839416,0.0021205239689063024,0.014863999999999999,0.7999999999999999,0.9078640937805176,0.219,0.731,0.05,0.7269
1,I muttered like a fractious housewife.,Ich murmelte wie eine brüchige Hausfrau.,1.3966666666666665,0.16793691545492465,-0.1451772847926431,0.2323230343520223,0.06686881478575789,-0.055516666666666666,0.0,0.9195495247840881,0.0,0.694,0.306,-0.296
1,There was not a star to twinkle hope and light to him.,"Es gab keinen Stern, der ihm Hoffnung und Licht für ihn hatte.",1.7651666666666666,0.4762354669039704,0.29121220584202845,0.250619700334225,0.07722091825931343,0.0,0.0,0.8815969824790955,0.252,0.748,0.0,0.5719
1,Even the staunch Conservative will turn.,Sogar der überzeugte Konservative wird sich wenden.,1.8459999999999999,0.38834989484120386,0.12646833995397308,0.21642961545988873,0.05691291952364539,0.03401428571428571,1.0,0.7635212540626526,0.294,0.706,0.0,0.3612
0,"The drug addict loses the sense of dignity, responsibility, self- esteem and self- respect, and he forgets how to live like a human being","Der Drogenabhängige verliert das Gefühl von Würde, Verantwortung, Selbstwertgefühl und Selbstrespekt und vergisst, wie man wie ein Mensch lebt",2.2066315789473685,0.32805843487720765,-0.3022679119361749,0.24589205129041974,0.02652208397791154,-0.02068421052631579,-0.7,0.9065224528312683,0.089,0.794,0.117,-0.1531
1,The good fairy made Cinderella's coach come by magic.,Die gute Fee ließ Cinderellas Trainer von Magie kommen.,3.284666666666667,0.1915525820475835,-0.120234063888249,0.2827653097845406,-0.006992501369671212,0.04128888888888889,1.0,0.8004320859909058,0.426,0.574,0.0,0.6369
0,She carried her car keys on an ostentatious gold key ring.,Sie trug ihre Autoschlüssel auf einem prächtigen Goldschlüsselring.,1.827,0.3034907852369829,-0.038643115775436034,0.2183260947945921,0.05709205778667183,0.041875,0.0,0.029071688652038574,0.346,0.654,0.0,0.5719
0,And now it's raining - that's all I need!,Und jetzt regnet es - das ist alles was ich brauche!,1.109909090909091,0.46759998503778405,0.09252138152934272,0.3042612873184035,-0.024467831425697244,0.0,0.0,0.922577440738678,0.0,1.0,0.0,0.0
1,He will plunder the treasure Of every desirable vessel.,Er wird den Schatz jedes wünschenswerten Schiffes plündern.,1.8308749999999998,0.2510332372847841,-0.06606613979008163,0.2274591506264627,0.05872807627148752,0.0005,0.0,0.9126853346824646,0.524,0.476,0.0,0.765
0,Chandler sulkily picks up a garbage can lid and uses it as an umbrella.,Chandler nimmt mullig einen Mülldose auf und benutzt ihn als Regenschirm.,1.5319090909090909,0.39257482787935527,0.016334543433664386,0.2356145564034722,0.13565881240579156,0.0,0.0,0.9149836897850037,0.0,1.0,0.0,0.0
0,She'd already virtually accused him of killing her brother.,"Sie hatte ihn bereits praktisch beschuldigt, ihren Bruder getötet zu haben.",1.8444545454545453,0.5012324577567573,0.2139360252830635,0.29167855889632655,0.14674585937770562,-0.0473,-1.0,0.03737807273864746,0.129,0.468,0.404,-0.6908
0,"Malfurion is the fraternal twin of Illidan Stormrage and, like his brother, grew up as the friend of Tyrande Whisperwind millennia before the Great Sundering.",Malfurion ist der brüderliche Zwilling von Illidan Stormrage und wuchs wie sein Bruder als Freund von Tyrande Whisperwind Jahrtausende vor der großen Sunder auf.,2.349875,0.26607706580019763,-0.3155902911852147,0.2660778422053712,0.043131471707998574,0.015558333333333334,0.7,0.08820438385009766,0.3,0.7,0.0,0.8402
0,Tabitha's headset suddenly locked into an ambient channel and began to tinkle with tinny salsa.,Tabithas Headset wurde plötzlich in einen Umgebungskanal eingeschlossen und begann mit dünner Salsa zu klingeln.,2.361733333333333,0.2540445269344025,-0.14370552297243855,0.2586727323400427,0.057407633126414476,0.0,0.0,0.036699652671813965,0.0,1.0,0.0,0.0
0,I can't find my baggage.,Ich kann mein Gepäck nicht finden.,1.1411666666666667,0.3893548487739458,0.15969800242866064,0.33379792266525865,0.1952751700912937,0.0,0.0,0.06187969446182251,0.0,1.0,0.0,0.0
0,He amazes me with his quickness and eagerness to learn.,Er überrascht mich mit seiner Schnelligkeit und dem Eifer zu lernen.,2.174545454545455,0.3521311338659857,0.11092954306968598,0.27948766486613674,-0.025230903094529362,0.0,0.0,0.9291098713874817,0.583,0.417,0.0,0.8316
0,"Bluntly, assertively refusing to comply with their demands withers them, because in their warped emotional environment, one person in each twosome must always dominate, the other be dominated.","Ungläubig, sich selbstständig zu weigern, ihre Forderungen zu erfüllen, da sie in ihrer verzerrten emotionalen Umgebung eine Person in jedem Zweier immer dominieren muss, wird die andere dominiert.",1.5741785714285714,0.3889170236327888,-0.08662566930039044,0.2563238870179673,0.012503286695193417,-0.00017142857142857143,-1.0,0.9310789704322815,0.167,0.774,0.059,0.5423
0,Life's too short to sit around moping.,"Das Leben ist zu kurz, um herumzusitzen.",1.9575714285714285,0.5147472815606792,0.4642161057073868,0.18110996493011214,0.10845737684930029,0.0,0.0,0.9090797305107117,0.0,0.789,0.211,-0.1531
0,His victory here was a tribute to his quiet persistence in an intriguing struggle in the hot afternoon sunshine.,Sein Sieg hier war eine Hommage an seine ruhige Beharrlichkeit in einem faszinierenden Kampf im heißen Nachmittagssonson.,3.043176470588236,0.3062078364625652,-0.047881351187007516,0.24377884379353842,-0.03687035278228579,0.06122941176470589,0.7,0.9303860664367676,0.347,0.531,0.122,0.6705
1,"He earns it because of his shiny novelty and flair, and, perhaps especially, because he is an avatar of the Chinese ascendance.","Er verdient es wegen seiner glänzenden Neuheit und seines Flairs und vielleicht besonders, weil er ein Avatar des chinesischen Aufstiegs ist.",1.8707619047619048,0.2987448510541725,-0.11432785461424078,0.3032696066579486,-0.020154748714080392,0.025366666666666666,0.0,0.9153810739517212,0.399,0.601,0.0,0.8834
1,Journalism is printing what someone else does not want printed: everything else is public relations,"Der Journalismus druckt, was jemand anderes nicht gedruckt hat: Alles andere ist Öffentlichkeitsarbeit",1.8043076923076926,0.3970530320705917,0.1003083564602574,0.2923125703639201,0.047637045905240726,0.0,0.0,0.9020804762840271,0.0,1.0,0.0,0.0
0,She already holds a commendation for her part in rescuing a rottweiler dog.,Sie hat bereits eine Auslieferung für sie bei der Rettung eines Rottweiler -Hundes.,2.746307692307693,0.37351185295102035,-0.05671703463266762,0.2584711063151664,0.025070214195556665,0.0,0.0,0.024802029132843018,0.178,0.822,0.0,0.3818
0,You've no right to scorn a poor girl.,"Sie haben kein Recht, ein armes Mädchen zu verachten.",1.9174444444444443,0.39643848415899224,0.11436070608867396,0.20571471029699384,0.012375500700151634,-0.05051111111111111,-0.8333333333333334,0.9249677062034607,0.134,0.472,0.394,-0.5106
1,Everyone for himself and let the devil take the hindmost.,Jeder für sich selbst und ließ den Teufel das Hinterste nehmen.,1.9320909090909095,0.3818719576037179,-0.054762230970736035,0.2773186386975878,0.0750118220451185,0.0,0.0,0.9424427151679993,0.0,1.0,0.0,0.0
0,But it had cast a pall that had still not lifted.,"Aber es hatte eine Billel besetzt, die sich noch nicht angehoben hatte.",1.6023333333333334,0.5820280827175597,0.19481971653155164,0.30170003397694156,0.10841748354393699,0.0,0.0,0.05114328861236572,0.0,1.0,0.0,0.0
0,My father opened a real can of worms when he took over the ailing company and tried to get it doing business.,"Mein Vater eröffnete eine echte Dose Würmer, als er die angeschlagene Firma übernahm und versuchte, sie für Geschäfte zu machen.",2.1607,0.335538204911583,-0.03584173047696289,0.25081023271324987,-0.08800652538118257,0.0,1.0,0.040261030197143555,0.0,1.0,0.0,0.0
0,Why did those ancient replicators give up the cavalier freedom of the primeval soup and take to swarming in huge colonies?,Warum haben diese alten Replikatoren die Kavalierfreiheit der Ursuppe aufgegeben und in riesigen Kolonien zum Schwärmen gebracht?,1.8293529411764704,0.2657864014867675,-0.21332843248223432,0.3164557724132825,0.05146864138100557,0.026505882352941178,0.0,0.9351249933242798,0.111,0.794,0.095,0.0772
0,It's too cruel to taunt Jim with his failure in the examination.,"Es ist zu grausam, um Jim mit seinem Versagen in der Prüfung zu verspotten.",2.5583571428571434,0.41510065349846786,0.044073002292849724,0.22944035241171112,0.056180299822648834,0.0,-1.0,0.938035249710083,0.0,0.635,0.365,-0.7845
0,Record of a Journey to the West is a tragic story written in the appearance of a comedy by the author and it is a jocosity depiction of survival consciousness.,"Die Aufzeichnung einer Reise in den Westen ist eine tragische Geschichte, die im Erscheinen einer Komödie des Autors geschrieben wurde, und es ist eine Jokositätsdefinition des Überlebensbewusstseins.",2.206666666666667,0.4192672786151452,0.03939784720279227,0.2304396403692628,-0.013420850460417404,-0.006840740740740741,-1.0,0.9126666188240051,0.0,0.897,0.103,-0.4588
0,He wasn't exactly a bundle of laughs last night.,Er war letzte Nacht nicht gerade ein Bündel von Lachen.,3.3711999999999995,0.3946632776638287,0.029217194081918117,0.21471664984477523,0.03999885659420062,0.0,1.0,0.933272123336792,0.274,0.726,0.0,0.5267
1,She kicks. She screams. She wants to smash the world to smithereens.,Sie tritt. Sie schreit. Sie will die Welt in Smithereens zerschlagen.,1.7141818181818183,0.4265209780344329,-0.1330615341503358,0.3741060111912862,0.07384699304768987,0.0,-0.3333333333333333,0.9253972768783569,0.0,0.8,0.2,-0.3612
0,He fell into a swoon yesterday.,Er fiel gestern in eine Ohnmacht.,3.0621666666666663,0.36900649453053863,0.13092770888551855,0.20639596932276666,0.14576667294703627,-0.03588333333333333,0.0,0.9119524359703064,0.0,0.725,0.275,-0.2263
0,He is chary of speech.,Er ist chary der Sprache.,1.7256,0.5980350023517209,0.5654820394775123,0.31198794558935644,0.21705867591546948,0.0,0.0,0.9288553595542908,0.0,1.0,0.0,0.0
0,She blasted to make him admit his mistake.,"Sie sprengte, um ihn seinen Fehler zuzugeben.",1.0122857142857142,0.495674941405911,0.3082855377899617,0.2521028174916196,0.14913905897639076,0.0,0.0,0.8841916918754578,0.0,0.5,0.5,-0.6124
0,"Laugh, make, quarrel, cry, now I need is indifferent.","Lachen, machen, streiten, weinen, jetzt brauche ich gleichgültig.",0.527875,0.47231127508736725,0.35747379967585874,0.4355937953831135,0.28918038158494,0.0,-0.2333333333333333,0.9373218417167664,0.238,0.28,0.483,-0.3612
1,"Leives, with her unworldliness and her quaint cynicism.","LEVIS, mit ihrer Entlehigkeit und ihrem malerischen Zynismus.",0.56975,0.43259676303335864,0.12738858643825127,0.30888750261643083,0.19234141142193809,0.0094125,0.7,0.9397621154785156,0.293,0.707,0.0,0.4404
0,My own stupidity lost me the match.,Meine eigene Dummheit hat mich das Match verloren.,2.510625,0.2890448218671149,0.04918994901380165,0.26934317399337526,-0.00020370383041552563,0.0,0.0,0.9359622001647949,0.0,0.522,0.478,-0.6705
0,I watched my brother turn from a bachelor to a married man.,"Ich beobachtete, wie sich mein Bruder von einem Junggesellen zu einem verheirateten Mann drehte.",1.2613571428571428,0.3788534084240142,0.0760648700042747,0.23336882450607305,-0.07413395290005485,0.0,0.0,0.05588066577911377,0.0,1.0,0.0,0.0
1,Two seconds later this transpires into a hilariously raucous hen night at the local striptease.,Zwei Sekunden später spielt sich dies in eine lustige Nacht in der örtlichen Striptease.,2.2445,0.41529677131234705,0.03827677852232805,0.23021111886949056,-0.0001748690981216356,0.0,1.0,0.31183427572250366,0.0,1.0,0.0,0.0
0,"And Ruth the Moabitess said unto Naomi, Let me now go to the field, and glean ears of corn after him in whose sight I shall find grace.","Und Ruth, die Moabitess, sprach zu Naomi, ließ mich jetzt auf das Feld gehen und schauten nach ihm nach, in dessen Augen ich Gnade finden werde.",1.6949615384615386,0.38736924999312133,-0.04090152856177841,0.25882012914140073,-0.09972178380525018,0.0,0.0,0.16595059633255005,0.042,0.958,0.0,0.0258
0,Dole and Barbour are gone and Gingrich stands diminished after having been reprimanded by the House for ethical misconduct.,"Dole und Barbour sind weg und Gingrich steht nach, nachdem sie vom Haus wegen ethischem Fehlverhalten gerügt worden waren.",1.3143684210526316,0.23103773640703873,-0.13934225163335454,0.28880557183416733,-0.02307312742159455,0.0,-1.0,0.13287973403930664,0.0,0.887,0.113,-0.3182
