Unnamed: 0,english,german_google_translate,label,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound
236,Therefore the Venetian world makes him their scapegoat.,Deshalb macht ihn die venezianische Welt zu ihrem Sündenbock.,1,1.5122222222222221,0.45695804056611317,0.08881200323724726,0.30502955073463034,0.16244360344305045,0.0,0.0,0.9393798112869263,0.19,0.556,0.254,-0.2023
237,You mean the world to me.,Du bedeutest die Welt für mich.,1,2.143333333333333,0.4161670024832413,0.277607788950829,0.1417674057844487,-0.016189532250772153,0.0006666666666666666,0.0,0.9015946388244629,0.275,0.725,0.0,0.2263
238,That's a lot/a load of bull!,Das ist viel/eine Ladung Bulle!,1,2.0490000000000004,0.3290394772268866,0.20917086028490348,0.1989724407953823,0.1097854357706717,0.0,0.0,0.9369572401046753,0.0,1.0,0.0,0.0
239,That political statesman is full of ambition.,Dieser politische Staatsmann ist voller Ehrgeiz.,1,1.6071666666666669,0.31401057145402445,0.08636983788329712,0.2205008662329081,0.11105040108187553,0.0,0.0,0.941178560256958,0.0,1.0,0.0,0.0
240,Peter let the bottle ruin his life.,Peter ließ die Flasche sein Leben ruinieren.,1,3.752857142857143,0.3722072519257069,0.1214693323982607,0.16930145252951184,0.07246444953979053,0.0,-1.0,0.7302025556564331,0.0,1.0,0.0,0.0
241,I've never been so glad to see anyone in my life!,"Ich war noch nie so froh, jemanden in meinem Leben zu sehen!",1,1.7004166666666667,0.44794239321126994,0.1307637381443192,0.28637362996935234,-0.09972178380525018,0.0,1.0,0.9214774370193481,0.0,0.763,0.237,-0.5288
242,It a disease which threatens to eradicate them all.,"Es ist eine Krankheit, die droht, sie alle auszurotten.",1,1.300888888888889,0.6150745481317341,0.48436325366703464,0.28084343622634406,-0.06965893100545469,0.0,-1.0,0.9074759483337402,0.0,0.364,0.636,-0.8885
243,He's a perfect philistine.,Er ist ein perfekter Philister.,1,1.9462,0.38329890091671553,0.11108177099850979,0.2963694183658772,0.21705867591546948,0.14598,1.0,0.9175060987472534,0.512,0.488,0.0,0.6369
244,"No act of kindness, no matter how small, is ever wasted","Kein Akt der Güte, egal wie klein, wird jemals verschwendet",1,1.4114,0.27274236505510213,-0.052103300752296196,0.2997729183786176,0.1068220220787646,-0.00494,0.0,0.9314314126968384,0.201,0.504,0.295,-0.0772
245,There is nothing more truly artistic than to love people,"Es gibt nichts wirklich künstlerischeres, als Menschen zu lieben",1,1.5652222222222223,0.48267369488896744,0.24683575642269046,0.29930860581427127,0.1125687455426805,0.012566666666666667,0.25,0.9240460395812988,0.251,0.585,0.164,0.2589
246,Her skull was crammed with too many thoughts.,Ihr Schädel war mit zu vielen Gedanken zusammengefasst.,1,1.482125,0.3805736903373814,0.10741424598780552,0.23064326249718198,0.10771207596786782,0.0,0.0,0.8832148909568787,0.0,1.0,0.0,0.0
247,He was a bureaucrat to the core.,Er war ein Bürokraten im Kern.,1,2.260333333333333,0.3360973425483275,-0.026268840000259485,0.24917127881279988,0.17262037029841223,0.0,0.0,0.5035915970802307,0.0,1.0,0.0,0.0
248,The sheer audacity of the man took my breath away.,Die schiere Kühnheit des Mannes holte mir den Atem.,1,2.2234444444444446,0.19970850040646004,-0.04459934485984925,0.241082371661145,-0.013542718636429734,0.0,0.0,0.9380525350570679,0.0,1.0,0.0,0.0
249,They kissed each other with unashamed delight.,Sie küssten sich gegenseitig mit ungeräuchter Freude.,1,1.2741428571428572,0.31652832050877605,-0.018535563911524475,0.2504478605645162,0.1342371955225182,0.0,0.0,0.7121216654777527,0.381,0.619,0.0,0.5719
250,It's hot enough to melt hell!,"Es ist heiß genug, um die Hölle zu schmelzen!",1,1.8306666666666667,0.40136081546012736,0.15572342411649231,0.24472137885395875,0.11238231051158538,0.0,0.7,0.9335380792617798,0.2,0.483,0.317,-0.4003
251,She's as pretty as a picture.,Sie ist so hübsch wie ein Bild.,1,2.128857142857143,0.4745035928425495,0.1619635717004611,0.2396089897855668,0.08051491111238049,0.0,1.0,0.9249704480171204,0.428,0.572,0.0,0.6696
252,She felt fenced in by domestic routine.,Sie fühlte sich von häuslicher Routine eingezäunt.,1,0.8984285714285714,0.24534491384703444,0.03241846888649714,0.24219913023006034,0.1658009964201061,0.0,0.0,0.2779697775840759,0.0,1.0,0.0,0.0
253,He's a poor liar; anyone can see through him.,Er ist ein armer Lügner; Jeder kann durch ihn sehen.,1,1.5125,0.4376326284981412,0.06471875839287716,0.2448785802784034,0.046564668408607984,-0.04546,-1.0,0.9393378496170044,0.0,0.63,0.37,-0.5719
254,She's always whingeing about how unfair everything is.,"Sie macht immer darüber, wie unfair alles ist.",1,1.48725,0.4480402689566,0.12747923965049524,0.3709615739771207,0.2060407132300202,0.0,-1.0,0.9148184657096863,0.22,0.55,0.229,-0.0258
255,The battle/election was a complete and utter rout.,Die Schlacht/Wahl war ein vollständiger und völliger Rout.,1,1.4615,0.34595691219865365,0.10609487996121708,0.24966770261717733,0.0001032541638405611,0.0005,0.0,0.938393771648407,0.278,0.722,0.0,0.4019
256,The paddy field becomes the sea of love and joy.,Das Reisfeld wird zum Meer der Liebe und Freude.,1,3.166555555555556,0.3453154704788367,-0.04039600622414161,0.23194327098638362,0.01481684376552743,0.012566666666666667,0.0,0.9023073315620422,0.545,0.455,0.0,0.8555
257,Latin is a dead language.,Latein ist eine tote Sprache.,1,3.1168,0.27440353025889735,0.054546186261357765,0.16529096186454165,0.11422341888127863,-0.03366,-1.0,0.9297044277191162,0.0,0.471,0.529,-0.6705
258,She's an incorrigible flirt!,Sie ist ein unverbesserlicher Flirt!,1,1.0028000000000001,0.5792840553208044,0.4959936154537269,0.27539429944980504,0.10491169671897879,-0.08726,0.0,0.9373548626899719,0.0,0.636,0.364,-0.3164
259,That sharp bend is a death-trap for motorists.,Diese scharfe Kurve ist eine Todesfalle für Autofahrer.,1,3.117875,0.27681769706015175,-0.08662639589497911,0.31852532579989895,0.11814508071326374,0.0275,0.0,0.9315937757492065,0.0,0.496,0.504,-0.7269
260,They lived in hourly dread of discovery.,Sie lebten in stündlichen Angst vor Entdeckung.,1,2.194714285714286,0.2717465020681146,-0.05212436631810937,0.2255958839232962,0.11389826307403562,0.0,0.0,0.16747057437896729,0.0,0.645,0.355,-0.5106
261,He seems to think he's God's gift to women.,"Er scheint zu glauben, er sei Gottes Geschenk an Frauen.",1,1.9184999999999999,0.43120000818905035,0.23114182870641914,0.2928448446541,-0.017653211268842985,0.0,0.0,0.922897219657898,0.452,0.548,0.0,0.765
262,He was totally without imagination.,Er war völlig ohne Vorstellungskraft.,1,2.164,0.4852736168811991,0.36809941120663664,0.23198908202042354,0.1339932803906353,0.0,0.0,0.9248694777488708,0.0,1.0,0.0,0.0
263,They looked at me as if I had taken leave of my senses.,"Sie sahen mich an, als hätte ich meine Sinne verabschiedet.",1,0.8126000000000001,0.4331216149808911,0.23921289407139984,0.2865284114808049,0.01656999643050544,0.0004,0.0,0.8583770990371704,0.211,0.789,0.0,0.34
264,Nothing was divine any more; everything was profane.,Nichts war mehr göttlich; Alles war profan.,1,0.525,0.5738388780876138,0.38065642135943895,0.32222470199569675,0.08679149337563935,0.0,1.0,0.9224159121513367,0.127,0.531,0.342,-0.4624
265,I tried to drag myself out of the morass of despair.,Ich versuchte mich aus dem Morast der Verzweiflung zu ziehen.,1,2.1887,0.3109672298599282,-0.007313790989600983,0.2633299064611449,-0.027410780975089633,0.0,-0.7,0.9357069134712219,0.0,0.698,0.302,-0.5994
266,All that trading and subterfuge is exhausting.,All dieser Handel und die Unterfuge ist anstrengend.,1,1.733625,0.44412134935491043,0.21245107239988567,0.22571316510324124,0.0909188641262348,0.0,0.0,0.9301512241363525,0.0,0.745,0.255,-0.34
267,He's so angry he's in no fit state to see anyone.,"Er ist so wütend, dass er in keinem fitigen Zustand ist, um jemanden zu sehen.",1,1.6885333333333332,0.4664738421427041,0.1307637381443192,0.2735239225863233,0.0831022427100648,0.0,-1.0,0.9263551235198975,0.0,0.784,0.216,-0.5949
268,I couldn't repress a sigh of admiration.,Ich konnte keinen Seufzer der Bewunderung unterdrücken.,1,1.955,0.24776824060650496,-0.012929803332119738,0.29899845370771716,-0.002324502586893938,0.0,0.0,0.9152190089225769,0.316,0.427,0.256,0.1779
269,The beauty of the scenery bedazed all of us.,Die Schönheit der Landschaft hat uns alle zusammengeschlagen.,1,2.49575,0.4161702763633538,0.2263477385525835,0.24847912254749996,0.043390922397291753,0.0,0.0,0.9372934103012085,0.346,0.654,0.0,0.5719
270,His remark was meant as a shot at me.,Seine Bemerkung war als Schuss auf mich gemeint.,1,2.893125,0.31115240755847795,0.10922440635336751,0.17269453354276493,0.01656999643050544,0.0,0.0,0.501703679561615,0.0,1.0,0.0,0.0
271,He would stoop to any device to win a point.,"Er würde sich zu jedem Gerät bücken, um einen Punkt zu gewinnen.",1,1.965583333333333,0.48873261207094837,0.2727920284403212,0.2630040330777974,0.144563984066466,0.0,1.0,0.8645206093788147,0.225,0.775,0.0,0.4939
272,Each creak of the house made my heart stand still.,Jedes Knarren des Hauses ließ mein Herz still stehen.,1,1.7842222222222222,0.22102292994246847,-0.06876545401590195,0.28500439894068486,0.01119017482794302,0.0,0.0,0.9263292551040649,0.0,1.0,0.0,0.0
273,Even the presidency was handed to him on a plate.,Sogar die Präsidentschaft wurde ihm auf einem Teller übergeben.,1,2.8195555555555556,0.3834184890403022,0.007438854334930913,0.23946954061328152,0.0031409386503955476,0.0,0.0,0.025105655193328857,0.0,1.0,0.0,0.0
274,His face burned with shame.,Sein Gesicht brannte vor Scham.,1,3.3566000000000003,0.32763074636597533,0.19619713584247228,0.259806123600453,0.1715901328914654,-0.0009599999999999999,0.0,0.9031257033348083,0.0,0.38,0.62,-0.5994
275,Never was anything at once so frail and so indomitable.,Nie war etwas auf einmal so gebrechlich und unbezwingbar.,1,2.8114444444444446,0.3930849648803736,-0.04492992473109153,0.3094253288844799,0.09947236714909898,0.0,0.0,0.9350709915161133,0.0,0.681,0.319,-0.5777
276,Sport became the perfect outlet for his aggression.,Sport wurde zum perfekten Ausgang für seine Aggression.,1,2.75075,0.31022244254183157,0.03479371879562738,0.22704437684454976,0.08117740699128242,0.0912375,1.0,0.9256629943847656,0.311,0.444,0.244,0.2263
277,The rain sliced my neck like a miniature guillotine.,Der Regen schnitt meinen Hals wie eine Miniaturguillotine.,1,3.4602499999999994,0.3099737667990015,0.13624388926533998,0.225502886208069,0.060929789119671715,0.0,0.0,0.9165338277816772,0.0,1.0,0.0,0.0
278,The place was a powder keg.,Der Ort war ein Pulverfass.,1,2.8994,0.5282051853356622,0.4594077251052589,0.22863380681805695,0.14151008187252098,0.0,0.0,0.7831655144691467,0.0,1.0,0.0,0.0
279,The answer had come to him in a flash.,Die Antwort war blitzschnell zu ihm gekommen.,1,1.7631428571428571,0.323293306182856,-0.0024843556517063314,0.2878419088038986,0.11225987964805723,0.0,0.0,0.0635414719581604,0.0,1.0,0.0,0.0
280,Her summer collection took the fashion world by storm.,Ihre Sommerkollektion eroberte die Modewelt im Sturm.,1,3.4287142857142854,0.2788374081448186,-0.0376875470047532,0.31613263097504446,0.10150831180082086,0.0,0.0,0.4915863275527954,0.0,1.0,0.0,0.0
281,He's so lazy it's unbelievable.,"Er ist so faul, dass es unglaublich ist.",1,1.917375,0.5136227011230333,0.15875025123133182,0.3400000885334832,0.17474052900701226,0.0,-1.0,0.9364185929298401,0.0,0.684,0.316,-0.5009
282,The media has made unfeeling voyeurs of all of us.,Die Medien haben von uns allen gefühllosen Voyeuren gemacht.,1,1.8600000000000003,0.29167918438997725,-0.20688176279996762,0.21735567131610362,0.036029152320374375,0.0,0.0,0.9355097413063049,0.0,1.0,0.0,0.0
283,Three times he watched his first mate get blown to bits.,"Dreimal sah er zu, wie sein erster Kumpel in Stücke geblasen wurde.",1,2.8670833333333334,0.3152699627233276,0.02577953342662926,0.3172791954516677,0.11379463054746185,0.0,0.0,0.19070768356323242,0.0,1.0,0.0,0.0
284,She'd do anything to save her own hide.,"Sie würde alles tun, um ihr eigenes Versteck zu retten.",1,0.944,0.4595600729473126,0.25251334877328585,0.29502424582819137,0.1617818446313632,0.0,0.0,0.8488674163818359,0.274,0.726,0.0,0.5267
285,Chuck's acting like a complete dick.,Chuck benimmt sich wie ein kompletter Schwanz.,1,1.711,0.235612475701923,-0.005821553382060643,0.27383956166004614,0.08051491111238049,0.0005714285714285715,0.0,0.9272315502166748,0.245,0.51,0.245,0.0
286,My grandmother always babbles about trifles.,Meine Großmutter plappert immer über Kleinigkeiten.,1,2.183666666666667,0.2066363744019821,-0.062331665732399434,0.38845916613299375,0.299747827292569,0.0,0.0,0.8767737150192261,0.0,1.0,0.0,0.0
287,What the bloody hell do you think you're doing?,"Was zum Teufel, den du denkst du, machst du?",1,0.3898888888888889,0.3038852359039182,0.049639484894512295,0.3107002698335603,0.029982797917457532,0.0,0.0,0.9365027546882629,0.0,1.0,0.0,0.0
288,I could cheerfully have killed him when he said that .,"Ich hätte ihn fröhlich töten können, als er das sagte.",1,2.3598,0.4062154378968927,0.1062398144847717,0.23902950555744185,0.050895142043443815,-0.05203,-1.0,0.9362241625785828,0.23,0.497,0.273,-0.1779
289,Laughter is the sun that drives winter from the human face,"Lachen ist die Sonne, die den Winter aus dem menschlichen Gesicht treibt",1,3.174,0.35649363172025594,0.13246408499719972,0.2547956762106554,0.06361274639372057,0.0277,1.0,0.9231404066085815,0.379,0.621,0.0,0.7269
290,April hath put a spirit of youth in everything,April hat einen Geist der Jugend in alles gesetzt,1,3.19,0.4104464083398418,0.22670120966547275,0.20093192881505448,0.025255771150916862,0.0,0.0,0.8907387852668762,0.0,1.0,0.0,0.0
291,Imagine the abominable age we live in!,"Stellen Sie sich das abscheuliche Alter vor, in dem wir leben!",1,1.9306363636363637,0.3648550684401539,-0.11521767347071647,0.24659159657618876,0.029297705300900957,-0.0004363636363636363,-1.0,0.9372541308403015,0.137,0.863,0.0,0.1511
292,Her mood was blacker than ever.,Ihre Stimmung war schwarzer als je zuvor.,1,1.6701428571428572,0.3355846417732415,0.16006574808845037,0.18849033924061187,0.062404748617219064,0.0,0.7,0.7646570205688477,0.0,1.0,0.0,0.0
293,The man who never reads lives only one,"Der Mann, der nie liest, lebt nur einen",1,2.31475,0.5220188165384756,0.34158865923563086,0.2587655817915426,0.06796763961765848,0.0,0.0,0.9132435917854309,0.0,1.0,0.0,0.0
294,She blazed with impotent rage.,Sie lud mit impotenter Wut.,1,0.9116,0.35191111624823057,0.2150217083416475,0.2407749084855624,0.21267495634636072,0.0,-0.7,0.9150741100311279,0.0,0.526,0.474,-0.5574
295,That decision was sheer stupidity.,Diese Entscheidung war schiere Dummheit.,1,1.7468,0.26440337988249246,-0.022215059332384844,0.3466580710902351,0.18120552036451978,0.0,0.0,0.9442581534385681,0.0,0.571,0.429,-0.4588
296,Truth is more of a stranger than fiction,Die Wahrheit ist eher ein Fremder als eine Fiktion,1,2.964111111111111,0.3742066642722348,0.1370880969672679,0.2546541322770675,0.0001032541638405611,-0.054877777777777775,0.0,0.8890420794487,0.262,0.556,0.183,0.25
297,The icy chill ate into my bones.,Die eisige Kälte aß in meine Knochen.,1,3.373,0.183326877609221,0.00011003228695194949,0.30026618072873357,0.04277744659292323,0.0,0.0,0.9280484914779663,0.0,0.75,0.25,-0.25
298,Would that not be fiscal philandering of the worst kind?,Wäre das nicht steuerliche Philanderung der schlimmsten Art?,1,1.050375,0.30664593067181145,0.10031025508150017,0.3017047629412368,0.153074577449535,-0.0213125,0.0,0.9372966289520264,0.0,0.745,0.255,-0.34
299,The state of our roads is a national disgrace.,Der Zustand unserer Straßen ist eine nationale Schande.,1,1.9191249999999997,0.35915651748019156,0.1629516409702732,0.17921964701776674,-0.007905561798098629,0.0,0.0,0.9379315972328186,0.0,0.68,0.32,-0.5106
300,The wise hand doth not all that the foolish mouth speaks,"Die weise Hand ist nicht alles, was der dumme Mund spricht",1,2.6740909090909093,0.4037270877069515,0.05349787108832196,0.3090941024854863,0.09251212208488258,-0.053645454545454545,-1.0,0.9336779713630676,0.369,0.447,0.184,0.5106
301,You hit the nail on the head about him: he is a con artist.,Du hast den Nagel auf den Kopf über ihn geschlagen: Er ist ein Betrüger.,1,3.1065,0.4018194216716961,0.1589697450362138,0.23164746339906755,0.029982797917457532,0.0,0.0,0.9287484288215637,0.0,0.632,0.368,-0.7893
302,I was so shocked I went numb.,"Ich war so schockiert, dass ich taub wurde.",1,1.07725,0.4314821582152148,0.08959176391768625,0.34969038850039963,-0.004821028055260083,0.0,-1.0,0.9304248094558716,0.0,1.0,0.0,0.0
303,That guy was so creepy that he made my flesh crawl.,"Dieser Typ war so gruselig, dass er mein Fleisch kriechen ließ.",1,2.4147272727272724,0.35426826000618955,0.014915895932336777,0.2698821502387753,-0.05098825290660866,0.0,-0.85,0.9394482970237732,0.0,0.638,0.362,-0.6269
304,All the things I can't erase from my life.,"All die Dinge, die ich nicht aus meinem Leben löschen kann.",1,2.4903636363636363,0.3709398630752815,0.07974510613986316,0.22582769275665782,-0.047894279352394035,0.0,0.0,0.9266476035118103,0.0,0.84,0.16,-0.2263
305,She's the incarnation of everything I hate about politics.,"Sie ist die Inkarnation von allem, was ich an Politik hasse.",1,1.7666363636363636,0.3872365174305863,0.03374621242773637,0.21705220378895293,-0.07413395290005485,0.0,0.0,0.9402809143066406,0.0,0.735,0.265,-0.5574
306,She has to face the brutal reality.,Sie muss sich der brutalen Realität stellen.,1,1.5915714285714289,0.39107718333361374,0.1570378435610927,0.2517916026338822,0.08690845906275521,-0.0006857142857142857,-1.0,0.9351449012756348,0.0,0.667,0.333,-0.4588
307,All is fair in love and war,In der Liebe und im Krieg ist alles erlaubt,1,2.798,0.42310880373526133,0.2171276159217085,0.19955180216806692,0.0142474095118914,0.013011111111111112,1.0,0.860614001750946,0.386,0.351,0.263,0.2732
308,The 1954 finals verged on the surreal.,Das Finale von 1954 richtete sich auf die Surreal.,1,2.4276666666666666,0.4296842404811927,0.12126129189834667,0.22102121280915477,0.016746165117373493,0.0,0.0,0.024312496185302734,0.0,1.0,0.0,0.0
309,Tim can mend any broken toy.,Tim kann jedes gebrochene Spielzeug reparieren.,1,2.0135,0.19207920313946342,0.05790095714890933,0.311289429166145,0.15027879209563144,0.0,0.0,0.7994385361671448,0.315,0.685,0.0,0.3182
310,Can taste the sanctity and wonder of love!,Kann die Heiligkeit und das Wunder der Liebe schmecken!,1,2.734,0.38210614164729234,0.0698321564739637,0.2431574477375889,0.01481684376552743,0.012566666666666667,0.0,0.9341235756874084,0.562,0.438,0.0,0.8748
311,The medicine went through me like a dose of salts.,Die Medizin ging wie eine Dosis Salze durch mich.,1,2.552333333333334,0.33933842471678527,0.06226384756484052,0.24489038445648062,0.09122329842148348,0.0,0.0,0.8988224267959595,0.0,1.0,0.0,0.0
312,The beauty of the sunset fille everybody with rapture.,Die Schönheit des Sonnenuntergangs füllt alle mit Entrückung.,1,1.736625,0.32556956847325697,0.08219936290249816,0.18918989186826757,0.07775266278858145,0.0005,0.0,0.9383648037910461,0.487,0.513,0.0,0.6908
313,I fall in love with you at first sight.,Ich verliebe mich auf den ersten Blick in dich.,1,2.0201111111111114,0.30235718222030467,-0.1644991565467164,0.217281023412604,-0.09972178380525018,0.0,0.0,0.8933350443840027,0.0,1.0,0.0,0.0
314,Her rude husband bawled for his dinner.,Ihr unhöflicher Ehemann kochte sich für sein Abendessen.,1,1.724125,0.36422660056465267,0.03718839660238285,0.37888115935612593,0.18162650013963705,-0.0006,0.0,0.7883978486061096,0.0,0.737,0.263,-0.3612
315,Kanzi has established himself a true primate prodigy.,Kanzi hat sich ein wahres Wunderkind für Primaten etabliert.,1,1.6087777777777776,0.16055864379834578,-0.2974704395441496,0.37821613215030764,0.14337272915973256,0.024177777777777777,1.0,0.9284773468971252,0.444,0.556,0.0,0.6808
316,We are broiling in this hot sun!,Wir braten in dieser heißen Sonne!,1,1.7865000000000002,0.2941719391888558,0.07958778931148743,0.23035612240050374,0.029297705300900957,0.059283333333333334,0.0,0.9355952739715576,0.39,0.61,0.0,0.4926
317,His muse pullulated with dizzying speed.,Seine Muse zog mit schwindelerregender Geschwindigkeit.,1,1.7651666666666668,0.33016357578489036,0.1036356556716693,0.2757291749174604,0.14199978816635045,0.0,0.15000000000000002,0.9358155727386475,0.0,1.0,0.0,0.0
318,He is full of deceit.,Er ist voller Betrug.,1,1.17925,0.41806270922213745,0.33667640335563703,0.20377454671913603,0.12800268345040045,0.0,0.0,0.9288760423660278,0.0,0.469,0.531,-0.5267
319,The rain turned our holiday into a veritable disaster.,Der Regen verwandelte unseren Urlaub in eine wahre Katastrophe.,1,3.2575555555555553,0.23349881748224877,0.0195274481958657,0.26954449010101356,0.06348664621442605,0.00044444444444444447,1.0,0.9409143328666687,0.177,0.538,0.285,-0.34
320,Makes the rotten dead sit right up.,Lässt die faulen Toten gleich aufs sitzen.,1,1.9522857142857144,0.29600696093841883,0.04118062920996199,0.358313662814134,0.24320457430854026,-0.029042857142857145,0.0,0.932993471622467,0.0,0.417,0.583,-0.7906
321,Sunday clears away the rust of the whole week,Der Sonntag räumt den Rost der ganzen Woche weg,1,3.606666666666667,0.3057054117777016,0.006921828876254224,0.283462805688726,0.10751963085834691,0.0,0.0,0.8335167169570923,0.0,0.8,0.2,-0.25
322,His eyes glittered with greed.,Seine Augen glitzerten vor Gier.,1,2.3408,0.4709390256887606,0.4084257021383547,0.21274900458933263,0.14779605064890347,0.0,0.0,0.7549577951431274,0.0,1.0,0.0,0.0
323,Her outrageous remarks were/went beyond all reason.,Ihre empörenden Bemerkungen wurden/gingen über alle Gründe hinaus.,1,0.599375,0.23527814638483865,-0.1394960573478563,0.23084309736026082,0.17133953886725362,0.0,0.0,0.9364872574806213,0.0,1.0,0.0,0.0
324,It was sink or swim as a classroom teacher.,Es war Waschbecken oder Schwimmen als Klassenlehrer.,1,3.532714285714286,0.2992914614392424,-0.016320948052070215,0.23278564760677542,0.05348442143087854,0.0,0.0,0.028490662574768066,0.0,1.0,0.0,0.0
325,I'll remember your kindness to my dying day.,Ich werde mich an Ihre Freundlichkeit zu meinem sterbenden Tag erinnern.,1,1.2437272727272728,0.33946692758155245,0.06635748718990762,0.35520575233520263,0.07783018211785026,0.0,0.0,0.9106571674346924,0.248,0.752,0.0,0.5106
326,His glassy stare made my flesh creep.,Sein glasiges Blick ließ mein Fleisch kriechen.,1,2.341857142857143,0.18902739731805532,-0.16086120281382987,0.21975330944931062,-0.0054943591040857095,0.0,-0.7,0.8731395602226257,0.0,0.75,0.25,-0.25
327,He looked like a miniature version of his father.,Er sah aus wie eine Miniaturversion seines Vaters.,1,3.177375,0.33172035053476356,-0.20281861394559023,0.23707260764503063,-0.00927089804086766,0.0,0.0,0.06628787517547607,0.0,1.0,0.0,0.0
328,All this mud's going to ruin my shoes.,All dieser Schlamm wird meine Schuhe ruinieren.,1,2.3194285714285714,0.26524371054048174,0.04488799542425576,0.2565918930646547,0.012731951042980454,0.0,-1.0,0.9358668923377991,0.0,1.0,0.0,0.0
329,I muttered like a fractious housewife.,Ich murmelte wie eine brüchige Hausfrau.,1,1.3966666666666665,0.16793691545492465,-0.1451772847926431,0.2323230343520223,0.06686881478575789,-0.055516666666666666,0.0,0.9195495247840881,0.0,0.694,0.306,-0.296
330,Even the staunch Conservative will turn.,Sogar der überzeugte Konservative wird sich wenden.,1,1.8459999999999999,0.38834989484120386,0.12646833995397308,0.21642961545988873,0.05691291952364539,0.03401428571428571,1.0,0.7635212540626526,0.294,0.706,0.0,0.3612
331,Everyone for himself and let the devil take the hindmost.,Jeder für sich selbst und ließ den Teufel das Hinterste nehmen.,1,1.9320909090909095,0.3818719576037179,-0.054762230970736035,0.2773186386975878,0.0750118220451185,0.0,0.0,0.9424427151679993,0.0,1.0,0.0,0.0
332,He's squandered all his savings on drink.,Er hat alle seine Ersparnisse beim Getränk verschwendet.,1,2.1175,0.33644715394109115,0.023405530425376415,0.27440734494648067,0.09078270393972007,0.0005,0.0,0.9312152862548828,0.23,0.531,0.239,-0.0258
333,Mere words will not fill a bushel,Nur Worte füllen keinen Scheffel,1,2.6363999999999996,0.2439415301746391,0.033113884485134526,0.250863854866082,0.13942727620572962,0.0008,0.0,0.9223406314849854,0.333,0.667,0.0,0.25
334,I've always been hopeless with machinery.,Ich war schon immer hoffnungslos mit Maschinen.,1,2.2392857142857143,0.4019695474561608,0.08119881727530465,0.30178617023251547,-0.004821028055260083,0.0,-1.0,0.9374578595161438,0.0,0.638,0.362,-0.5267
335,"I am just a friend,and she is your everthing.",Ich bin nur eine Freundin und sie ist dein Everhitth.,1,1.9494,0.42904892380375403,0.17657278958644693,0.23543473180065932,-0.024467831425697244,0.0,0.0,0.9341129660606384,0.0,1.0,0.0,0.0
336,She is a realist through and through.,Sie ist eine Realistin durch und durch.,1,1.8004285714285715,0.30404244401376335,-0.39076810942910295,0.24606691071382952,0.12050734724678139,0.0,0.0,0.9166433811187744,0.0,1.0,0.0,0.0
337,Dad will skin you alive when he sees this place!,"Papa wird dich lebendig häuten, wenn er diesen Ort sieht!",1,2.3190999999999997,0.36427637700856375,0.13913665573564468,0.2556721323848081,0.036922067587097866,0.0,0.7,0.9317627549171448,0.256,0.744,0.0,0.4753
338,Her skin was as white as snow.,Ihre Haut war so weiß wie Schnee.,1,1.4321428571428572,0.4393898198346795,0.20964891689804974,0.1936892686045376,0.00030130773267956893,0.0,0.0,0.11320924758911133,0.0,1.0,0.0,0.0
339,There's no fool like an old fool,Es gibt keinen Dummkopf wie einen alten Dummkopf,1,2.001,0.3639683026042372,-0.039211393807228545,0.3296085607227237,0.08923343521558501,-0.0006,0.0,0.9312414526939392,0.0,0.41,0.59,-0.7351
340,There was a hail of angry words.,Es gab einen Hagel wütender Worte.,1,3.2065,0.28036202907144747,0.036093301674350306,0.3126047585820815,0.20809569425085395,-0.05388333333333333,0.0,0.9316355586051941,0.0,0.625,0.375,-0.4588
341,For the first time her veneer of politeness began to crack.,Zum ersten Mal begann ihre Höflichkeit zu knacken.,1,1.153125,0.39196849179360255,-0.08305971266865902,0.24830033614015157,0.026352264398070212,0.0,0.0,0.909347414970398,0.3,0.7,0.0,0.4588
342,Today her eyes were as dull as a puddle.,Heute waren ihre Augen so langweilig wie eine Pfütze.,1,1.8347777777777776,0.4394780198352573,0.10186746291790665,0.2543164539151143,0.024443375112043694,0.0,-1.0,0.9342817068099976,0.0,0.696,0.304,-0.541
343,I had to run like mad to catch the bus.,"Ich musste wie verrückt rennen, um den Bus zu fangen.",1,1.8884,0.36017673405730516,0.07670755791242956,0.18627773075758036,-0.016848694325592613,0.0,-1.0,0.9103214144706726,0.0,0.804,0.196,-0.296
344,His essay was a hotchpotch of other people's ideas.,Sein Aufsatz war ein Hotchpitch der Ideen anderer Leute.,1,1.982777777777778,0.42694620238923786,0.18049503857113214,0.25685406837095937,0.07995936649118524,0.0,0.0,0.9254193305969238,0.0,1.0,0.0,0.0
345,Everything you cook for me is a banquet.,"Alles, was Sie für mich kochen, ist ein Bankett.",1,1.0254444444444444,0.48530203611556133,0.26409946218204444,0.22035929284528483,0.03338052187480925,0.0,0.0,0.8953393697738647,0.0,1.0,0.0,0.0
346,Football hooliganism is now reaching epidemic proportions.,Der Fußball -Hooliganismus erreicht jetzt epidemische Ausmaße.,1,1.4467142857142856,0.22889574205247037,-0.06648953245281637,0.32348380100171426,0.1572520497205404,0.0005714285714285715,0.0,0.9057426452636719,0.31,0.69,0.0,0.4019
